event_id,game_id,inning,batting_team_id,home_away,outs,balls,strikes,pitch_sequence,away_score,home_score,batter_id,batter_hand,responsible_batter_id,responsible_batter_hand,batter_lineup_position,batter_fielding_position,pitcher_id,pitcher_hand,responsible_pitcher_id,responsible_pitcher_hand,fielder_2_id,fielder_3_id,fielder_4_id,fielder_5_id,fielder_6_id,fielder_7_id,fielder_8_id,fielder_9_id,runner_1_id,runner_2_id,runner_3_id,event_text,event_code,event_outs,ab_flag,hit_code,rbi,leadoff_flag,pinch_hit_flag,sacrifice_hit_flag,sacrifice_fly_flag,double_play_flag,triple_play_flag,wild_pitch_flag,passed_ball_flag,bunt_flag,foul_flag,batted_ball_code,batted_ball_location,fielding_code,errors,error_1_fielder,error_1_type,error_2_fielder,error_2_type,error_3_fielder,error_3_type,batter_dest,runner_1_dest,runner_2_dest,runner_3_dest,runner_1_stolen_base,runner_2_stolen_base,runner_3_stolen_base,runner_1_caught_stealing,runner_2_caught_stealing,runner_3_caught_stealing,batter_play_text,runner_1_play_text,runner_2_play_text,runner_3_play_text,putout_1_fielder,putout_2_fielder,putout_3_fielder,assist_1_fielder,assist_2_fielder,assist_3_fielder,assist_4_fielder,assist_5_fielder,game_new_flag,game_end_flag,created_at
15629745,NYA202305260,9,SDN,H,2,1,2,BFFF*S,5,1,volpa001,R,volpa001,R,7,6,hadej001,L,hadej001,L,nolaa002,dixob001,cronj001,odorr001,bogax001,sotoj001,grist001,tatif002,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,T,2026-01-21 17:01:53.227175
15629763,NYA202305270,3,SDN,H,0,0,1,FX,0,1,volpa001,R,volpa001,R,9,6,wachm001,R,wachm001,R,sullb001,dixob001,cronj001,odorr001,kim-h002,sotoj001,grist001,tatif002,,,,63/G56,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,56,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629785,NYA202305270,6,SDN,H,0,1,2,FSBFFX,1,1,volpa001,R,volpa001,R,9,6,wachm001,R,wachm001,R,sullb001,dixob001,cronj001,odorr001,kim-h002,sotoj001,grist001,tatif002,,,,53/G56,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,56,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629805,NYA202305270,8,SDN,H,1,1,1,BFX,2,2,volpa001,R,volpa001,R,9,6,martn002,R,martn002,R,sullb001,dixob001,cronj001,odorr001,kim-h002,sotoj001,grist001,tatif002,cabro002,,,46(1)3/GDP/G4,2,2,T,0,0,F,F,F,F,T,F,F,F,F,F,G,4,4,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,46,"","",6,3,0,4,6,0,0,0,F,F,2026-01-21 17:01:53.227175
15629841,NYA202305280,3,SDN,H,0,1,1,CBX,3,1,volpa001,R,volpa001,R,9,6,darvy001,R,darvy001,R,nolaa002,cronj001,odorr001,kim-h002,bogax001,azocj001,grist001,tatif002,,higak001,,S8/G6.2-H;B-2,20,0,T,1,1,F,F,F,F,F,F,F,F,F,F,G,6,8,0,0,,0,,0,,2,0,4,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629851,NYA202305280,3,SDN,H,2,3,2,BBCBFX,3,8,volpa001,R,volpa001,R,9,6,carld003,R,carld003,R,nolaa002,cronj001,odorr001,kim-h002,bogax001,azocj001,grist001,tatif002,,higak001,,6/P6D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,6D,6,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,6,"","","",6,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629869,NYA202305280,6,SDN,H,2,3,1,BBFBX,3,8,volpa001,R,volpa001,R,9,6,tapid001,R,tapid001,R,nolaa002,cronj001,odorr001,kim-h002,bogax001,azocj001,grist001,tatif002,,,,53/G5,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,5,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629891,NYA202305280,8,SDN,H,2,1,2,BSS*S,6,10,volpa001,R,volpa001,R,9,6,honeb001,R,honeb001,R,sullb001,cronj001,odorr001,kim-h002,bogax001,azocj001,grist001,tatif002,higak001,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629905,NYA202306060,1,CHA,H,2,2,2,FSBBF*S,0,0,volpa001,R,volpa001,R,5,6,gioll001,R,gioll001,R,zavas001,vauga001,gonzr003,moncy001,andet001,benia002,robel002,sheeg001,donaj001,rizza001,,K.BX1(23),3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,23,"","","",3,0,0,2,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629924,NYA202306060,4,CHA,H,2,3,2,SFBBBB,1,0,volpa001,R,volpa001,R,5,6,gioll001,R,gioll001,R,zavas001,vauga001,gonzr003,moncy001,andet001,benia002,robel002,sheeg001,,,,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629946,NYA202306060,7,CHA,H,1,3,2,BTS.BBFS,3,0,volpa001,R,volpa001,R,5,6,kellj001,R,kellj001,R,zavas001,vauga001,gonzr003,moncy001,andet001,benia002,robel002,frazc001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15629962,NYA202306060,9,CHA,H,0,2,2,BFCBX,3,2,volpa001,R,volpa001,R,5,6,hendl001,R,hendl001,R,zavas001,vauga001,gonzr003,moncy001,andet001,benia002,robel002,frazc001,,,,63/G6,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630066,NYA202306082,3,CHA,H,2,0,1,CX,0,0,volpa001,R,volpa001,R,9,6,clevm001,R,clevm001,R,grany001,burgj001,gonzr003,moncy001,andre001,frazc001,robel002,sheeg001,,,,9/F9LS,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,9LS,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630081,NYA202306082,5,CHA,H,0,3,1,*BBBCX,0,3,volpa001,R,volpa001,R,9,6,clevm001,R,clevm001,R,grany001,burgj001,gonzr003,moncy001,andre001,frazc001,robel002,sheeg001,trevj001,,,53/G5S-.1-2,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,5S,5,0,0,,0,,0,,0,2,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630098,NYA202306082,7,CHA,H,1,2,2,CBFBFC,0,3,volpa001,R,volpa001,R,9,6,bumma001,L,bumma001,L,grany001,burgj001,gonzr003,moncy001,andre001,frazc001,robel002,sheeg001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630131,NYA202306090,3,BOS,H,0,0,0,X,0,0,volpa001,R,volpa001,R,9,6,whitg002,R,whitg002,R,wongc001,casat001,arroc001,dever001,herne001,yoshm002,duvaa001,verda001,,,,63/G56,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,56,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630149,NYA202306090,5,BOS,H,2,0,1,CX,1,0,volpa001,R,volpa001,R,9,6,whitg002,R,whitg002,R,wongc001,casat001,arroc001,dever001,herne001,yoshm002,duvaa001,verda001,,,,S9/L9LS,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,L,9LS,9,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630170,NYA202306090,7,BOS,H,1,0,2,.SFX,3,2,volpa001,R,volpa001,R,9,6,piven001,R,piven001,R,wongc001,casat001,arroc001,dever001,herne001,yoshm002,duvaa001,verda001,torrg001,,,4/P4,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,4,4,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,4,"","","",4,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630185,NYA202306090,9,BOS,H,2,3,2,BSBBF>F>X,3,2,volpa001,R,volpa001,R,9,6,jansk001,R,jansk001,R,wongc001,casat001,arroc001,dever001,herne001,yoshm002,duvaa001,verda001,torrg001,cabro002,,6/P6S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,6S,6,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,6,"","","",6,0,0,0,0,0,0,0,F,T,2026-01-21 17:01:53.227175
15630208,NYA202306100,3,BOS,H,2,3,2,BSSBB.S,0,0,volpa001,R,volpa001,R,9,6,houct001,R,houct001,R,mcgur002,casat001,arroc001,dever001,herne001,yoshm002,duvaa001,verda001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630225,NYA202306100,5,BOS,H,1,2,2,BSCBX,0,1,volpa001,R,volpa001,R,9,6,houct001,R,houct001,R,mcgur002,casat001,arroc001,dever001,herne001,yoshm002,duvaa001,verda001,higak001,mckib001,,54(1)3/GDP/G6S,2,2,T,0,0,F,F,F,F,T,F,F,F,F,F,G,6S,5,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,43,54,"","",4,3,0,5,4,0,0,0,F,F,2026-01-21 17:01:53.227175
15630245,NYA202306100,7,BOS,H,2,0,1,FX,1,3,volpa001,R,volpa001,R,9,6,wincj001,R,wincj001,R,mcgur002,casat001,arroc001,dever001,herne001,yoshm002,duvaa001,verda001,,higak001,,4/P4,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,4,4,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,4,"","","",4,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630329,NYA202306110,10,BOS,H,2,0,2,CCFS,3,2,volpa001,R,volpa001,R,9,6,martc007,R,martc007,R,wongc001,casat001,herne001,dever001,reyep001,yoshm002,duraj001,verda001,,,lemad001,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,3,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,T,2026-01-21 17:01:53.227175
15630347,NYA202306200,2,SEA,H,0,0,0,X,0,3,volpa001,R,volpa001,R,9,6,kirbg001,R,kirbg001,R,ralec001,frant002,cabaj001,suare001,crawj002,kelej001,rodrj007,hernt002,trevj001,,,64(1)3/GDP/G6MS,2,2,T,0,0,F,F,F,F,T,F,F,F,F,F,G,6MS,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,43,64,"","",4,3,0,6,4,0,0,0,F,F,2026-01-21 17:01:53.227175
15630367,NYA202306200,5,SEA,H,0,1,2,CBFX,0,3,volpa001,R,volpa001,R,9,6,kirbg001,R,kirbg001,R,ralec001,frant002,cabaj001,suare001,moord002,kelej001,rodrj007,hernt002,,,,S7/G56,20,0,T,1,0,T,F,F,F,F,F,F,F,F,F,G,56,7,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630384,NYA202306200,7,SEA,H,1,1,2,BSFC,1,3,volpa001,R,volpa001,R,9,6,kirbg001,R,kirbg001,R,ralec001,frant002,cabaj001,suare001,moord002,kelej001,rodrj007,hernt002,trevj001,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630414,NYA202306210,3,SEA,H,0,3,2,BCFBFBFB,0,0,volpa001,R,volpa001,R,9,6,castl003,R,castl003,R,ralec001,frant002,wongk001,suare001,cabaj001,kelej001,rodrj007,hernt002,,,,W,14,0,F,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630426,NYA202306210,4,SEA,H,2,0,1,CX,0,3,volpa001,R,volpa001,R,9,6,castl003,R,castl003,R,ralec001,frant002,wongk001,suare001,cabaj001,kelej001,rodrj007,hernt002,,,,4/P8S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,8S,4,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,4,"","","",4,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630446,NYA202306210,7,SEA,H,1,0,0,X,0,3,volpa001,R,volpa001,R,9,6,speig001,L,speig001,L,ralec001,frant002,wongk001,suare001,cabaj001,kelej001,rodrj007,hernt002,,,,HR/F78XD,23,0,T,4,1,F,F,F,F,F,F,F,F,F,F,F,78XD,0,0,0,,0,,0,,4,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630490,NYA202306220,3,SEA,H,1,3,1,BSBBB,8,0,volpa001,R,volpa001,R,9,6,woo-b001,R,woo-b001,R,ralec001,frant002,wongk001,suare001,cabaj001,kelej001,rodrj007,hernt002,,,,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630508,NYA202306220,5,SEA,H,2,3,2,FBS.FBBFX,10,0,volpa001,R,volpa001,R,9,6,woo-b001,R,woo-b001,R,ralec001,frant002,wongk001,suare001,cabaj001,kelej001,rodrj007,hernt002,,,,53/G56S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,56S,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630528,NYA202306220,8,SEA,H,1,0,2,FSX,10,0,volpa001,R,volpa001,R,9,6,flexc001,R,flexc001,R,ralec001,frant002,wongk001,suare001,cabaj001,moord002,rodrj007,kelej001,,,,S9/L9LS,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,L,9LS,9,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630562,NYA202306230,3,TEX,H,0,3,1,CBBBB,0,1,volpa001,R,volpa001,R,9,6,dunnd001,R,dunnd001,R,garvm001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,garca005,,,,W,14,0,F,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630585,NYA202306230,6,TEX,H,0,0,2,CF*S,1,1,volpa001,R,volpa001,R,9,6,dunnd001,R,dunnd001,R,garvm001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,garca005,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630604,NYA202306230,8,TEX,H,1,0,2,FT.C,2,2,volpa001,R,volpa001,R,9,6,kingj002,L,kingj002,L,garvm001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,garca005,,mckib001,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630641,NYA202306240,3,TEX,H,1,3,1,FBBBB,0,0,volpa001,R,volpa001,R,9,6,grayj003,R,grayj003,R,heimj001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,garca005,,,,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630658,NYA202306240,5,TEX,H,0,0,0,X,0,1,volpa001,R,volpa001,R,9,6,grayj003,R,grayj003,R,heimj001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,garca005,,,,53/G56S,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,56S,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630674,NYA202306240,7,TEX,H,2,1,2,TBCS,0,1,volpa001,R,volpa001,R,9,6,andeg002,R,andeg002,R,heimj001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,garca005,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630709,NYA202306250,2,TEX,H,1,2,2,BCBSS,3,2,volpa001,R,volpa001,R,8,6,eovan001,R,eovan001,R,heimj001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,grosr001,,,lemad001,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,3,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630732,NYA202306250,5,TEX,H,1,2,2,CBBF*S,3,2,volpa001,R,volpa001,R,8,6,eovan001,R,eovan001,R,heimj001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,grosr001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630753,NYA202306250,8,TEX,H,0,2,0,.BBX,3,2,volpa001,R,volpa001,R,8,6,kingj002,L,kingj002,L,heimj001,lowen001,semim001,jungj001,seagc001,durae002,tavel001,grosr001,,,,D7/L78D+,21,0,T,2,0,T,F,F,F,F,F,F,F,F,F,L,78D,7,0,0,,0,,0,,2,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630786,NYA202307030,3,BAL,H,0,1,1,BSX,3,0,volpa001,R,volpa001,R,8,6,wellt003,R,wellt003,R,rutsa001,ohear001,uriar001,hendg002,matej003,hicka001,mullc002,fraza001,,,,7/F78XD,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,78XD,7,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630804,NYA202307030,5,BAL,H,2,1,0,BX,3,0,volpa001,R,volpa001,R,8,6,wellt003,R,wellt003,R,rutsa001,ohear001,uriar001,hendg002,matej003,hicka001,mullc002,fraza001,,,,HR/F7D,23,0,T,4,1,F,F,F,F,F,F,F,F,F,F,F,7D,0,0,0,,0,,0,,4,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630821,NYA202307030,7,BAL,H,0,1,1,F1BX,3,2,volpa001,R,volpa001,R,8,6,baumm001,R,baumm001,R,rutsa001,ohear001,uriar001,hendg002,matej003,hicka001,mullc002,fraza001,kinei001,,,S67/G6+.1-2,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,1,2,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630835,NYA202307030,8,BAL,H,2,2,2,CBBFS,3,6,volpa001,R,volpa001,R,8,6,vallc001,R,vallc001,R,rutsa001,ohear001,uriar001,hendg002,matej003,hicka001,mullc002,mcker001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630847,NYA202307040,1,BAL,H,2,1,2,CFF*BS,0,2,volpa001,R,volpa001,R,6,6,gibsk002,R,gibsk002,R,mccaj001,ohear001,fraza001,westj002,hendg002,hicka001,mullc002,santa003,,bauej001,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630864,NYA202307040,4,BAL,H,0,0,2,S*SX,0,2,volpa001,R,volpa001,R,6,6,gibsk002,R,gibsk002,R,mccaj001,ohear001,fraza001,westj002,hendg002,hicka001,mullc002,santa003,badeh001,bauej001,,53/G56S-.2-3;1-2,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,56S,5,0,0,,0,,0,,0,2,3,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630885,NYA202307040,6,BAL,H,1,2,2,BFSBX,3,4,volpa001,R,volpa001,R,6,6,gibsk002,R,gibsk002,R,mccaj001,ohear001,fraza001,westj002,hendg002,hicka001,mullc002,santa003,,,,6/P6S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,6S,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,6,"","","",6,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630898,NYA202307040,7,BAL,H,2,1,2,CFFB.C,3,7,volpa001,R,volpa001,R,6,6,bakeb001,R,bakeb001,R,mccaj001,ohear001,uriar001,westj002,hendg002,hicka001,mullc002,santa003,,badeh001,lemad001,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,2,3,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630935,NYA202307050,3,BAL,H,0,0,2,CFX,0,0,volpa001,R,volpa001,R,8,6,kremd001,R,kremd001,R,rutsa001,ohear001,fraza001,westj002,hendg002,cowsc001,mullc002,santa003,,,,8/F78D,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,78D,8,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630951,NYA202307050,5,BAL,H,1,2,0,BBX,0,1,volpa001,R,volpa001,R,8,6,kremd001,R,kremd001,R,rutsa001,ohear001,fraza001,westj002,hendg002,cowsc001,mullc002,santa003,kinei001,,,FC4/G4.1X2(46);B-2(E6/TH),19,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,4,4,1,6,,0,,0,,2,0,0,0,F,F,F,F,F,F,"",46,"","",6,0,0,4,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630977,NYA202307050,8,BAL,H,0,1,0,.BX,4,2,volpa001,R,volpa001,R,8,6,canoy001,R,canoy001,R,rutsa001,ohear001,fraza001,westj002,hendg002,cowsc001,mullc002,santa003,,,,HR/F9LD,23,0,T,4,1,T,F,F,F,F,F,F,F,F,F,F,9LD,0,0,0,,0,,0,,4,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15630997,NYA202307060,1,BAL,H,0,1,0,BX,1,0,volpa001,R,volpa001,R,1,6,bradk001,R,bradk001,R,rutsa001,ohear001,westj002,uriar001,hendg002,fraza001,cowsc001,santa003,,,,9/L9,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,L,9,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15631023,NYA202307060,3,BAL,H,2,2,2,BCFBS,8,0,volpa001,R,volpa001,R,1,6,bradk001,R,bradk001,R,rutsa001,ohear001,westj002,uriar001,hendg002,fraza001,cowsc001,santa003,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15631051,NYA202307060,6,BAL,H,0,2,2,....BBFFX,13,0,volpa001,R,volpa001,R,1,6,bradk001,R,bradk001,R,rutsa001,uriar001,westj002,hendg002,matej003,fraza001,cowsc001,ohear001,,,,1/L13,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,L,13,1,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,1,"","","",1,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15631071,NYA202307060,8,BAL,H,1,1,0,BX,14,0,volpa001,R,volpa001,R,1,6,vespn001,L,vespn001,L,mccaj001,uriar001,westj002,hendg002,matej003,fraza001,cowsc001,ohear001,,,,8/F89XD,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,89XD,8,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15631085,NYA202307070,1,CHN,H,0,0,1,SX,0,0,volpa001,R,volpa001,R,1,6,tailj001,R,tailj001,R,amaym001,manct001,morec001,wisdp001,hoern001,happi001,bellc002,suzus001,,,,9/L9D+,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,L,9D,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15631102,NYA202307070,3,CHN,H,2,1,2,BCFX,1,0,volpa001,R,volpa001,R,1,6,tailj001,R,tailj001,R,amaym001,manct001,morec001,wisdp001,hoern001,happi001,bellc002,suzus001,,,,63/G6D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6D,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15631125,NYA202307070,6,CHN,H,1,0,1,CX,2,0,volpa001,R,volpa001,R,1,6,tailj001,R,tailj001,R,amaym001,manct001,morec001,wisdp001,hoern001,happi001,bellc002,suzus001,,,,7/L7D+,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,7D,7,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
